screen_name,tweet_id,date,tweet_text,tweet_ja,fav,ret,tweeted
ACHIPatrick4,1588144954592923648,2022-11-03 12:23:58,"Au nom d'@AOuattara_PRCI j'ai participé à l'@AIFMarketPlace pour parler de l'Afrique qui change, avance &amp; attire le… https://t.co/JtK9wXE3kk",AOuattara_PRCIを代表して、私は@AIFMarketPlaceに参加し、アフリカの変化、前進、誘致について話をしました... https://t.co/JtK9wXE3kk,110,18,1
ACHIPatrick4,1587892002506637312,2022-11-02 19:38:49,"RT @Gouvci: #Économie | 3ème Forum pour l’Investissement en Afrique (AIF) : le Vice-Président de la République, Tiémoko Meyliet Koné, prési…",RT @Gouvci:#経済｜第3回アフリカ投資フォーラム（AIF）：ティエンモコ・メイリエ・コネ共和国副大統領が議長を務め...,0,7,1
AndrewHolnessJM,1588664151555313665,2022-11-04 22:47:04,Persons in possession of licensed firearms or ammunition without appropriate authorization are to surrender these w… https://t.co/Wl6l2hx9Vn,適切な認可を受けずに認可された銃器または弾薬を所持している人は、これらを引き渡さなければなりま... https://t.co/Wl6l2hx9Vn,2,2,1
AndrewHolnessJM,1588664147109371905,2022-11-04 22:47:03,"The Gun Amnesty takes effect tomorrow, November 5, 2022 until Saturday, November 19, 2022. 

Persons in possession… https://t.co/e9clUHtHmM","ガンアムネスティは、明日2022年11月5日から2022年11月19日（土）まで実施されます。

所持している人... https://t.co/e9clUHtHmM",16,15,1
AndrewHolnessJM,1588638987635523584,2022-11-04 21:07:04,(2/2) Just yesterday Senator the Hon. Matthew Samuda commissioned into service the New Building Water Supply System… https://t.co/IN7MhUzKY4,(2/2) ちょうど昨日、マシュー・サムダ上院議員が新ビルの給水システムを稼働させたところです... https://t.co/IN7MhUzKY4,8,4,1
AndrewHolnessJM,1588638978181316613,2022-11-04 21:07:02,(1/2) We are turning on pipes in scores of communities across the country bringing the precious commodity to many w… https://t.co/Q98BZ6Vilj,(1/2)全国の数多くの地域でパイプを点灯させ、多くの人々に貴重な商品を届けています... https://t.co/Q98BZ6Vilj,22,10,1
AndrewHolnessJM,1588591150986063874,2022-11-04 17:56:59,"… sector presentations, networking opportunities and site visits.",... 部門別プレゼンテーション、ネットワーキングの機会、現場視察。,6,2,1
kishida230,1588030580901699585,2022-11-03 04:49:29,"RT @Kantei_Saigai: 【北朝鮮ミサイル】
北朝鮮によるミサイル発射事案に係る関連情報を掲載しました。
なお、日本列島を超えて飛翔する可能性があると探知したものについては、その後、当該情報を確認したところ、探知したものは日本列島を超えず、日本海上空にてレーダーから…","RT @Kantei_Saigai: 【北朝鮮ミサイル】
北朝鮮によるミサイル発射事案に係る関連情報を掲載しました。
なお、日本列島を超えて飛翔する可能性があると探知したものについては、その後、当該情報を確認したところ、探知したものは日本列島を超えず、日本海上空にてレーダーから…",0,1323,1
kishida230,1587809659171524608,2022-11-02 14:11:37,"産業界の皆さんとモビリティ産業の成長ビジョンについて議論しました。
自動車産業は、我が国の経済・雇用の大黒柱です。技術革新、サプライチェーンをめぐる地政学的制約、脱炭素の潮流の中で、新しい資本主義の中軸ともなるべきモビリティ産業の… https://t.co/5vHidwTWUY","産業界の皆さんとモビリティ産業の成長ビジョンについて議論しました。
自動車産業は、我が国の経済・雇用の大黒柱です。技術革新、サプライチェーンをめぐる地政学的制約、脱炭素の潮流の中で、新しい資本主義の中軸ともなるべきモビリティ産業の… https://t.co/5vHidwTWUY",2386,441,1
WilliamsRuto,1588566467565342720,2022-11-04 16:18:54,"Held talks with former British Prime Minister Tony Blair, who is also the executive chairman of the Tony Blair Inst… https://t.co/hC4p3Px26j",トニー・ブレア元英国首相と会談し、トニー・ブレア研究所の理事長を兼任... https://t.co/hC4p3Px26j,498,68,1
WilliamsRuto,1588566418865655808,2022-11-04 16:18:43,"Technology is an agent of transformation and empowerment. We will use it to deliver government services, promote in… https://t.co/fB0l8of70P",テクノロジーは、変革やエンパワーメントのエージェントです。私たちはこのテクノロジーを使って、政府サービスの提供、社会的責任の推進... https://t.co/fB0l8of70P,1640,250,1
WilliamsRuto,1588556189184724992,2022-11-04 15:38:04,"At the Supreme Court of Kenya, Nairobi,  during the launch of the State of the Judiciary and Administration of Just… https://t.co/gn6xDj2Upp",ナイロビのケニア最高裁判所にて、「司法の現状と司法行政」の発表の際に... https://t.co/gn6xDj2Upp,276,44,1
WilliamsRuto,1588535874601426944,2022-11-04 14:17:20,"If you care about the economy or national security or constitutional rights or how individual citizens fare, you mu… https://t.co/5uqXkVhRYJ",もしあなたが経済や国家安全保障、憲法上の権利、あるいは個々の国民の暮らしぶりについて関心があるのなら、あなたは... https://t.co/5uqXkVhRYJ,548,90,1
WilliamsRuto,1588535828132741120,2022-11-04 14:17:09,"The Judiciary underwrites everything every Kenyan cares about, including economic prosperity, individual freedoms,… https://t.co/D3F2ZT4PCs",司法は、経済的繁栄、個人の自由、... https://t.co/D3F2ZT4PCs を含む、すべてのケニア人が関心を寄せるすべてのものを支えている。,1731,252,1
valstsgriba,1588528793026985984,2022-11-04 13:49:12,RT @Rigas_pils: President of Latvia Egils Levits will attend the opening of the 27th UN Climate Change Conference @COP27P  on 7-8 November…,RT @Rigas_pils:ラトビアのエギルス・レヴィツ大統領は、11月7日から8日にかけて開催される第27回国連気候変動会議@COP27Pの開幕に出席する予定です。,0,2,1
valstsgriba,1588509718750068736,2022-11-04 12:33:24,RT @Rigas_pils: Vairāk informācijas: https://t.co/Xk9nzcCXcd,RT @Rigas_pils: 続きを読む: https://t.co/Xk9nzcCXcd,0,2,1
valstsgriba,1588509709367070720,2022-11-04 12:33:22,"RT @Rigas_pils: Līdz 2.12. laukumā pie Rīgas pils ikviens var apskatīt izstādi “Valsts prezidenta institūcijai 100”, kuri simt gadu garumā…",RT @Rigas_pils: 2月12日まで、リガ城前の広場で「大統領府の100年」展を開催しています。,0,2,1
valstsgriba,1588509699372371968,2022-11-04 12:33:20,"RT @Rigas_pils: Aicinām atzīmēt Valsts prezidenta institūcijas simtgadi!

14. novembrī: 
💻pirmskara Valsts prezidentu digitālo rīkojumu žur…","RT @Rigas_pils: ラトビア大統領制度100周年記念の呼びかけです!

11月14日
💻デジタル指令法。",0,4,1
valstsgriba,1588509601162735618,2022-11-04 12:32:56,"RT @Rigas_pils: Aicinām atzīmēt Valsts prezidenta institūcijas simtgadi! 

12. novembrī: 
🗣️ Valsts prezidenta E.Levita un Valsts prezident…","RT @Rigas_pils: ラトビア大統領制度100周年記念の呼びかけです!

11月12日に
🗣️ 100周年記念の...",0,3,1
MatekaneSam,1587740742788710400,2022-11-02 09:37:46,I would like to convey my gratitude to everyone who supported us from the beginning of our journey all the way to t… https://t.co/ybIsP1e4DG,このたびは、私たちを応援してくださった皆さまに、心より感謝申し上げます。,1853,199,1
Dabaibahamid,1588640170168840192,2022-11-04 21:11:46,أعزي قطاع التعليم ببنغازي والأسرة التربوية بمدرسة هواري بومدين بمنطقة سيدي يونس في فقيدتهم المعلمة نجاح القزيري، ال… https://t.co/3x9G3EB2UI,أعزي قطاع التعليم بنغازيو الأسرة التربوية بمدرسة هواري بومدين بنطقة سيدي ونس في فقيدتهم المعلمة نجاح القزيري، ال... https://t.co/。3x9G3EB2UI,254,7,1
Dabaibahamid,1587918322787442688,2022-11-02 21:23:24,متفائل بتصويت مجلس الدولة اليوم على مواد القاعدة الدستورية، ومازلت أطالب أن تمضي باقي الإجراءات في أسرع وقت ممكن؛ ل… https://t.co/WBY9lttYZA,متفائل بتصويت مجلس الدولة اليوم على مواد القاعدة الدستورية، ومازلت أطالب أن تمضي باقي الإجراءات في أسرع وقت مكن؛ ل.https://t.co/WBY9lttYZA,427,14,1
Dabaibahamid,1587837090221510656,2022-11-02 16:00:37,نرحب بقرار القمة العربية في الجزائر بالتأكيد على أولوية الانتخابات؛ لتحقيق الاستقرار السياسي الدائم في #ليبيا. الآن… https://t.co/OPdWpluZ16,نرحب بقرار القمة العربية في الجزائر بالتأكيد على أولوية الانتخابات؛ لتحقيق الاستقرار السياسي الدائم في #ليبيا.الببية البية القمة البية البية البية البية البية البية البية البية البية البية الفية الآن... https://t.co/OPdWpluZ16,1718,59,1
GitanasNauseda,1588515610279170049,2022-11-04 12:56:49,"Congratulations @netanyahu 🇮🇱 on winning parliamentary elections!
 
Appreciate long-standing relationship between L… https://t.co/j6UHDU7hPJ","netanyahu 🇮🇱、国会議員選挙の勝利、おめでとうございます。
 
L.の長年の関係に感謝... https://t.co/j6UHDU7hPJ",67,13,1
GitanasNauseda,1588477834963562496,2022-11-04 10:26:43,Press Conference the President of the Republic of Lithuania Gitanas Nausėda and the President of the Republic of Fi… https://t.co/WpUhudiDs1,リトアニア共和国ギタナス・ナウシェダ大統領とフィアニア共和国大統領との記者会見... https://t.co/WpUhudiDs1,34,8,1
GitanasNauseda,1588473530332893184,2022-11-04 10:09:36,"Welcome to 🇱🇹, Sauli @Niinisto!
🇫🇮&amp;🇱🇹 are members of the Nordic-Baltic family, EU &amp; soon NATO. We're united by a co… https://t.co/lWZZMbYUNy","Sauli @Niinisto さん、🇹へようこそ!
🇫🇮🇱🇹は北欧・バルト三国の家族、EU、そしてもうすぐNATOの一員になります。私たちは、共同... https://t.co/lWZZMbYUNy",266,27,1
GitanasNauseda,1587834705679978496,2022-11-02 15:51:09,"Congratulations to 🇩🇰 Prime Minister Mette Frederiksen @Statsmin on winning the Danish parliamentary elections!
 … https://t.co/bPJP8eCxAK","おめでとうございます🇰メッテ・フレデリクセン首相 @Statsmin がデンマーク議会選挙で勝利されました!
 ... https://t.co/bPJP8eCxAK",150,15,1
BHL,1588491047340232704,2022-11-04 11:19:13,"Bien vu, cher @GuillaumeANCEL1 La capitulation de #Poutine n’est qu’une question de temps. Et, aussi, le prix qu’il… https://t.co/1jzUUKKkhJ","Good point, dear @GuillaumeANCEL1 プーチンの降伏は時間の問題です。あと、値段も彼... https://t.co/1jzUUKKkhJ",16,3,1
BHL,1588058412700549120,2022-11-03 06:40:04,"Partager un Lion, à Madrid, sous l’égide de @elespanol, avec les combattantes, mais aussi avec les femmes, sœurs, m… https://t.co/0XHA7fIp1d",マドリードで、@elespanolの支援のもと、女性ファイターと、そして女性たちと、姉妹たちと、ライオンを分かち合います... https://t.co/0XHA7fIp1d,36,10,1
BHL,1587921655082328064,2022-11-02 21:36:39,RT @VP: Today we are announcing our intention to remove Iran from the UN Commission on the Status of Women. Given Iran’s brutal crackdown o…,RT @VP: 本日、私たちはイランを国連婦人の地位委員会から外す意向を発表する。イランの残忍な弾圧を考えると、女性の地位委員会からイランを排除する意図はない。,0,10896,1
BHL,1587788880480288770,2022-11-02 12:49:03,"This article by @CathyYoung63 is so brilliant. And generous. Time will come, of course, in liberated #Ukraine, for… https://t.co/LtgtbBuIpb",CathyYoung63のこの記事は、とても素晴らしい。そして寛大だ。もちろん、解放された #ウクライナ で、その時は来るだろう... https://t.co/LtgtbBuIpb,41,18,1
BHL,1587771002959937537,2022-11-02 11:38:01,L’alliance de #Putin &amp; #Khamenei?  L’académie de la torture. L’école de l’horreur. Et le vice appuyé sur le bras du… https://t.co/idbackXgIq,プーチンと #ハメネイ の同盟？  拷問のアカデミー。恐怖の学校。そして、腕にもたれかかる副... https://t.co/idbackXgIq,40,12,1
Xavier_Bettel,1587785170375114759,2022-11-02 12:34:18,"Great to meet with @JustinTrudeau 🇨🇦 is a strong ally to the 🇪🇺 and 🇱🇺, sharing our belief in multilateralism and o… https://t.co/V3j7P6n2kO",ジャスティン・トルドー氏とお会いできたことは素晴らしい🇨🇶は、🇨と🇶の強い同盟者で、多国間主義やo...https://t.co/V3j7P6n2kO。,294,33,1
SE_Rajoelina,1587824020417830915,2022-11-02 15:08:41,J'ai eu le plaisir de recevoir ce matin les lettres de créance de  SEM. Mariama Seydou Ambassadeur du Niger à Madag… https://t.co/2KMgaqnUGg,今朝、HEMの信任状を受け取ることができました。Mariama Seydou ニジェール大使（在マダガスカル） https://t.co/2KMgaqnUGg,54,5,1
